날짜,기관합계,기타법인,개인,외국인합계
2018-10-11 00:00:00,243897604979 ,23244428369 ,216487833990 ,-483629867338 
2018-10-12 00:00:00,-5889893463 ,32973512799 ,-100557176001 ,73473556665 
2018-10-15 00:00:00,-327068539078 ,5641741445 ,298979942204 ,22446855429 
2018-10-16 00:00:00,-127144836231 ,24039447149 ,169524970247 ,-66419581165 
2018-10-17 00:00:00,2668228160 ,-4028691336 ,-5084616227 ,6445079403 
2018-10-18 00:00:00,-216628786650 ,6148934522 ,264138297971 ,-53658445843 
2018-10-19 00:00:00,187855146244 ,577463127 ,-16943376161 ,-171489233210 
2018-10-22 00:00:00,45043181778 ,1207805818 ,64815861686 ,-111066849282 
2018-10-23 00:00:00,-99173469339 ,20278440468 ,641311494236 ,-562416465365 
2018-10-24 00:00:00,580919540297 ,11213812419 ,-261219995061 ,-330913357655 
2018-10-25 00:00:00,631056411679 ,13398050381 ,-281394829275 ,-363059632785 
2018-10-26 00:00:00,103999000908 ,13948560977 ,57260705959 ,-175208267844 
2018-10-29 00:00:00,636388987758 ,10991472391 ,-488046119796 ,-159334340353 
2018-10-30 00:00:00,519900877977 ,24552026510 ,-358229893699 ,-186223010788 
2018-10-31 00:00:00,-412339959680 ,18280835089 ,258527157623 ,135531966968 
2018-11-01 00:00:00,-420485395981 ,19396075536 ,108781852831 ,292307467614 
2018-11-02 00:00:00,12555143223 ,10483148480 ,-463799357119 ,440761065416 
2018-11-05 00:00:00,-472778509437 ,19154359470 ,517454328639 ,-63830178672 
2018-11-06 00:00:00,-187591332820 ,12817414698 ,171761979616 ,3011938506 
2018-11-07 00:00:00,-60280303841 ,27216790312 ,96875613474 ,-63812099945 
2018-11-08 00:00:00,-228497508425 ,13287140447 ,-274941916317 ,490152284295 
2018-11-09 00:00:00,-309731937207 ,33181469008 ,228827975847 ,47722492352 
2018-11-12 00:00:00,67865148179 ,9435728187 ,-115752479982 ,38451603616 
2018-11-13 00:00:00,275499152051 ,3378862713 ,24126561593 ,-303004576357 
2018-11-14 00:00:00,18919454051 ,43502203293 ,69933089194 ,-132354746538 
2018-11-15 00:00:00,272071466595 ,-928544522 ,-101099876492 ,-170043045581 
2018-11-16 00:00:00,9169331426 ,-7761658338 ,19205638053 ,-20613311141 
2018-11-19 00:00:00,159411282732 ,-8317401391 ,-58445455532 ,-92648425809 
2018-11-20 00:00:00,89713144679 ,136265278443 ,29831309405 ,-255809732527 
2018-11-21 00:00:00,327195851667 ,-7962631526 ,71591469071 ,-390824689212 
2018-11-22 00:00:00,-100378704476 ,1522221204 ,142224668011 ,-43368184739 
2018-11-23 00:00:00,-142672639370 ,8800165357 ,96707417544 ,37165056469 
2018-11-26 00:00:00,450630682255 ,8243659026 ,-421671483966 ,-37202857315 
2018-11-27 00:00:00,19358019496 ,2068508299 ,-216792400986 ,195365873191 
2018-11-28 00:00:00,28128658689 ,32871426287 ,-154231938474 ,93231853498 
2018-11-29 00:00:00,-55295746154 ,1524165780 ,-271551663858 ,325323244232 
2018-11-30 00:00:00,29310901294 ,-122000162004 ,129278179135 ,-36588918425 
2018-12-03 00:00:00,132849259066 ,-1501814021 ,-454079183866 ,322731738821 
2018-12-04 00:00:00,-360909825329 ,17621264770 ,219846478850 ,123442081709 
2018-12-05 00:00:00,92517193538 ,-937692456 ,105113317292 ,-196692818374 
2018-12-06 00:00:00,21408798492 ,12123477522 ,348546790273 ,-382079066287 
2018-12-07 00:00:00,-58194949878 ,18105810938 ,11577575482 ,28511563458 
2018-12-10 00:00:00,117113961645 ,20480446410 ,133967350608 ,-271561758663 
2018-12-11 00:00:00,104813874016 ,9703045974 ,61918077932 ,-176434997922 
2018-12-12 00:00:00,308590257582 ,2306931323 ,-268000059551 ,-42897129354 
2018-12-13 00:00:00,-311971777652 ,1719761232 ,-171587381814 ,481839398234 
2018-12-14 00:00:00,-122106813450 ,29758676423 ,182946102585 ,-90597965558 
2018-12-17 00:00:00,203900815884 ,-11006275860 ,-258190771116 ,65296231092 
2018-12-18 00:00:00,313887999273 ,12111997745 ,-155095785106 ,-170904211912 
2018-12-19 00:00:00,255149472626 ,-9071570571 ,-254964011171 ,8886109116 
2018-12-20 00:00:00,63271198690 ,-12279718916 ,-9212663654 ,-41778816120 
2018-12-21 00:00:00,495981485108 ,-16335781953 ,-254374425203 ,-225271277952 
2018-12-24 00:00:00,249070410801 ,11705329721 ,-267451250463 ,6675509941 
2018-12-26 00:00:00,379127661941 ,34754043591 ,-471032283526 ,57150577994 
2018-12-27 00:00:00,-545903161052 ,3381632584 ,300486062231 ,242035466237 
2018-12-28 00:00:00,-163408542567 ,-4831436100 ,-34304929116 ,202544907783 
2019-01-02 00:00:00,-302356707375 ,19301299335 ,309289761048 ,-26234353008 
2019-01-03 00:00:00,-168426894591 ,4460167998 ,61679610411 ,102287116182 
2019-01-04 00:00:00,226386265600 ,1403058420 ,-104443109160 ,-123346214860 
2019-01-07 00:00:00,164575042960 ,-15874409725 ,-204569757533 ,55869124298 
2019-01-08 00:00:00,-8739393503 ,969657791 ,33431077501 ,-25661341789 
2019-01-09 00:00:00,139384949199 ,-9398542961 ,-514574930864 ,384588524626 
2019-01-10 00:00:00,-261943269604 ,-2085069377 ,-9219283617 ,273247622598 
2019-01-11 00:00:00,-80423349806 ,31092627644 ,-127736860745 ,177067582907 
2019-01-14 00:00:00,-179205483422 ,8671468014 ,75769142742 ,94764872666 
2019-01-15 00:00:00,288000322071 ,200540494 ,-411044628167 ,122843765602 
2019-01-16 00:00:00,-20459500884 ,7660757943 ,-86731171380 ,99529914321 
2019-01-17 00:00:00,-211570212117 ,-9563586875 ,-13214367472 ,234348166464 
2019-01-18 00:00:00,99646248317 ,-1535712152 ,-210048411005 ,111937874840 
2019-01-21 00:00:00,53187438404 ,21796871653 ,-139645845005 ,64661534948 
2019-01-22 00:00:00,-124219934593 ,8466832164 ,-18551424735 ,134304527164 
2019-01-23 00:00:00,445760608478 ,2087293892 ,-347266098123 ,-100581804247 
2019-01-24 00:00:00,-318736757652 ,-1937562293 ,-175206162984 ,495880482929 
2019-01-25 00:00:00,87635106280 ,-20836970103 ,-883391301135 ,816593164958 
2019-01-28 00:00:00,-305081519832 ,-9988226272 ,-42244909546 ,357314655650 
2019-01-29 00:00:00,-207881276408 ,-3231326379 ,20120690326 ,190991912461 
2019-01-30 00:00:00,15684878723 ,1700139774 ,-327287509445 ,309902490948 
2019-01-31 00:00:00,-174361777768 ,5748737691 ,-114635201819 ,283248241896 
2019-02-01 00:00:00,-214493931963 ,22666491270 ,-74934774782 ,266762215475 
2019-02-07 00:00:00,-251010268033 ,20867378352 ,69489397769 ,160653491912 
2019-02-08 00:00:00,-72546332158 ,21533365585 ,331271999382 ,-280259032809 
2019-02-11 00:00:00,-73260074148 ,15019125206 ,115581612435 ,-57340663493 
2019-02-12 00:00:00,46887464654 ,5353870137 ,-14710983697 ,-37530351094 
2019-02-13 00:00:00,134305305447 ,22388894945 ,-126050958059 ,-30643242333 
2019-02-14 00:00:00,242683671125 ,-2463142101 ,-192622047092 ,-47598481932 
2019-02-15 00:00:00,-44941294626 ,24192461743 ,198483974390 ,-177735141507 
2019-02-18 00:00:00,266392639430 ,12124455097 ,-324089726464 ,45572631937 
2019-02-19 00:00:00,141943794647 ,4477321004 ,-138825492949 ,-7595622702 
2019-02-20 00:00:00,-7622944609 ,3091065764 ,-430005578127 ,434537456972 
2019-02-21 00:00:00,-204832647512 ,8197665601 ,-11715660173 ,208350642084 
2019-02-22 00:00:00,40129915874 ,-1434153021 ,-34206063862 ,-4489698991 
2019-02-25 00:00:00,80275227515 ,-9774712443 ,9115915650 ,-79616430722 
2019-02-26 00:00:00,-11130391018 ,-11523526148 ,-29933232288 ,52587149454 
2019-02-27 00:00:00,151857839470 ,16984561644 ,-111560459992 ,-57281941122 
2019-02-28 00:00:00,316907947344 ,-1508434434 ,-61784182288 ,-253615330622 
2019-03-04 00:00:00,76676527211 ,14949038224 ,40328329456 ,-131953894891 
2019-03-05 00:00:00,-91932649815 ,4597649593 ,244352695932 ,-157017695710 
2019-03-06 00:00:00,-53182364884 ,-18222735155 ,65444620090 ,5960479949 
2019-03-07 00:00:00,-112972757189 ,1800338869 ,110774668511 ,397749809 
2019-03-08 00:00:00,-127447461480 ,8097562367 ,293213295508 ,-173863396395 
2019-03-11 00:00:00,16639730580 ,73311101116 ,89359044451 ,-179309876147 
2019-03-12 00:00:00,82392482069 ,-57607602294 ,-22480661728 ,-2304218047 
2019-03-13 00:00:00,-203107947266 ,7386260735 ,95657129720 ,100064556811 
2019-03-14 00:00:00,-434371391530 ,6030861103 ,141640536139 ,286699994288 
2019-03-15 00:00:00,628388384084 ,2139440771 ,-496308808713 ,-134219016142 
2019-03-18 00:00:00,228677329333 ,6887709504 ,-186777269431 ,-48787769406 
2019-03-19 00:00:00,-15797411779 ,-8719866384 ,36930310648 ,-12413032485 
2019-03-20 00:00:00,38732175899 ,-655072577 ,85576985458 ,-123654088780 
2019-03-21 00:00:00,-151526567122 ,-6155244696 ,-326383527941 ,484065339759 
2019-03-22 00:00:00,-561768759655 ,13310431224 ,47138478352 ,501319850079 
2019-03-25 00:00:00,-219094912901 ,20743641472 ,269204398460 ,-70853127031 
2019-03-26 00:00:00,-191513709988 ,-1548889910 ,155665665386 ,37396934512 
2019-03-27 00:00:00,120182884108 ,16765588668 ,19189157579 ,-156137630355 
2019-03-28 00:00:00,-83176888246 ,13384483848 ,83696655492 ,-13904251094 
2019-03-29 00:00:00,59696632751 ,7268443623 ,-156006725386 ,89041649012 
2019-04-01 00:00:00,184589671919 ,4387646676 ,-438066169858 ,249088851263 
2019-04-02 00:00:00,-150581917969 ,-19224130318 ,-103600430646 ,273406478933 
2019-04-03 00:00:00,200828177419 ,120437109378 ,-464376579788 ,143111292991 
2019-04-04 00:00:00,137828261411 ,-3009863093 ,-379675421091 ,244857022773 
2019-04-05 00:00:00,61566930966 ,-6772516969 ,-154424383825 ,99629969828 
2019-04-08 00:00:00,-156559329796 ,1589564960 ,-118114575698 ,273084340534 
2019-04-09 00:00:00,-33162736361 ,-1770300071 ,-174029817368 ,208962853800 
2019-04-10 00:00:00,233451456344 ,-2211182351 ,-227976572662 ,-3263701331 
2019-04-11 00:00:00,-160584461009 ,-9013129770 ,-151212427472 ,320810018251 
2019-04-12 00:00:00,-55843655377 ,-23075578697 ,-165725108045 ,244644342119 
2019-04-15 00:00:00,-218897655932 ,-5785344760 ,46570721080 ,178112279612 
2019-04-16 00:00:00,-53930385890 ,-3928129476 ,-94868400197 ,152726915563 
2019-04-17 00:00:00,1430687865 ,-18159107761 ,-58901374367 ,75629794263 
2019-04-18 00:00:00,-129047839794 ,-34854632977 ,295948651490 ,-132046178719 
2019-04-19 00:00:00,35110638501 ,3814739608 ,17773810717 ,-56699188826 
2019-04-22 00:00:00,-50248894428 ,-1316498733 ,70187801687 ,-18622408526 
2019-04-23 00:00:00,-70749670286 ,12021472321 ,18049645895 ,40678552070 
2019-04-24 00:00:00,-421394870096 ,-4668463717 ,403028594977 ,23034738836 
2019-04-25 00:00:00,-44641373862 ,-1816327574 ,62920883969 ,-16463182533 
2019-04-26 00:00:00,-184407081264 ,8804131736 ,140108495541 ,35494453987 
2019-04-29 00:00:00,278467331316 ,1855094080 ,-283315530073 ,2993104677 
2019-04-30 00:00:00,-57260258409 ,2439692970 ,11873487785 ,42947077654 
2019-05-02 00:00:00,17008115424 ,17414807694 ,-102498649019 ,68075725901 
2019-05-03 00:00:00,-407528974046 ,13719686031 ,241687569701 ,152121718314 
2019-05-07 00:00:00,-478652894928 ,-6291364701 ,282298936839 ,202645322790 
2019-05-08 00:00:00,-63134781086 ,4890009905 ,49273241101 ,8971530080 
2019-05-09 00:00:00,-646501775948 ,32315287695 ,815694210535 ,-201507722282 
2019-05-10 00:00:00,1311518506 ,24174637555 ,296859762301 ,-322345918362 
2019-05-13 00:00:00,-131377958377 ,10604051829 ,258103306140 ,-137329399592 
2019-05-14 00:00:00,336784716653 ,8607718782 ,-60314280562 ,-285078154873 
2019-05-15 00:00:00,-48430506945 ,17845928384 ,108230917953 ,-77646339392 
2019-05-16 00:00:00,36705210008 ,19793877016 ,411406769493 ,-467905856517 
2019-05-17 00:00:00,4245963256 ,12673287376 ,182498070316 ,-199417320948 
2019-05-20 00:00:00,9568855074 ,-28819091914 ,37013119336 ,-17762882496 
2019-05-21 00:00:00,-73025766952 ,8147306696 ,-9482432039 ,74360892295 
2019-05-22 00:00:00,-92457360141 ,14340584477 ,72815872315 ,5300903349 
2019-05-23 00:00:00,-96210990635 ,322429967 ,14972454518 ,80916106150 
2019-05-24 00:00:00,306930149255 ,4539087812 ,-1257024852 ,-310212212215 
2019-05-27 00:00:00,171052827451 ,37690939 ,22898140761 ,-193988659151 
2019-05-28 00:00:00,622718543279 ,-23514171086 ,119853124842 ,-719057497035 
2019-05-29 00:00:00,192717021057 ,-4375950159 ,193190514658 ,-381531585556 
2019-05-30 00:00:00,21685375521 ,1929380768 ,-72021362520 ,48406606231 
2019-05-31 00:00:00,-146046289829 ,1104864106 ,-61281395162 ,206222820885 
2019-06-03 00:00:00,-98572540911 ,502207230 ,-193325346081 ,291395679762 
2019-06-04 00:00:00,193534502808 ,3410425991 ,3220039078 ,-200164967877 
2019-06-05 00:00:00,98474923591 ,733689688 ,56665914597 ,-155874527876 
2019-06-07 00:00:00,65786514521 ,7591443781 ,-40059895436 ,-33318062866 
2019-06-10 00:00:00,167291422679 ,-10723665221 ,-338433585668 ,181865828210 
2019-06-11 00:00:00,203477891603 ,-6194099315 ,-266518306801 ,69234514513 
2019-06-12 00:00:00,101634418700 ,-3039634640 ,-96265719945 ,-2329064115 
2019-06-13 00:00:00,51511213419 ,-17506237664 ,131707587548 ,-165712563303 
2019-06-14 00:00:00,-92172949183 ,3851028357 ,157690404429 ,-69368483603 
2019-06-17 00:00:00,140374240557 ,1876092544 ,7838261537 ,-150088594638 
2019-06-18 00:00:00,86891545505 ,-219206939682 ,-129501534187 ,261816928364 
2019-06-19 00:00:00,169276816225 ,-9218146314 ,-460489624085 ,300430954174 
2019-06-20 00:00:00,164450625338 ,2414857533 ,-148542907457 ,-18322575414 
2019-06-21 00:00:00,-130936554570 ,-1079867345 ,118735540006 ,13280881909 
2019-06-24 00:00:00,163711527766 ,8313470538 ,-72774648738 ,-99250349566 
2019-06-25 00:00:00,8844220728 ,12264263979 ,-21135872689 ,27387982 
2019-06-26 00:00:00,60969038311 ,-3786311712 ,-73635556218 ,16452829619 
2019-06-27 00:00:00,267089212849 ,-17208405912 ,-405768338937 ,155887532000 
2019-06-28 00:00:00,-109684798220 ,-3095303864 ,-199483658718 ,312263760802 
2019-07-01 00:00:00,6138187770 ,-141503004541 ,-19121687014 ,154486503785 
2019-07-02 00:00:00,-51500525649 ,-6827841483 ,24006908061 ,34321459071 
2019-07-03 00:00:00,-67521327230 ,-2687859573 ,156221433977 ,-86012247174 
2019-07-04 00:00:00,-9344958929 ,-6940402175 ,-23798375887 ,40083736991 
2019-07-05 00:00:00,126279454553 ,3650026671 ,-104951571577 ,-24977909647 
2019-07-08 00:00:00,-49775418771 ,-1912595346 ,49854511750 ,1833502367 
2019-07-09 00:00:00,-114909790119 ,8297129039 ,82587375612 ,24025285468 
2019-07-10 00:00:00,-188181075739 ,-13804557803 ,-1281555185 ,203267188727 
2019-07-11 00:00:00,-178189093206 ,12623862457 ,-199323255339 ,364888486088 
2019-07-12 00:00:00,-6398284301 ,-4513949769 ,16783615713 ,-5871381643 
2019-07-15 00:00:00,25256521215 ,9857457791 ,-49396899838 ,14282920832 
2019-07-16 00:00:00,-31509039054 ,-3987068339 ,-215696763724 ,251192871117 
2019-07-17 00:00:00,-74476589980 ,-7543701206 ,58683358570 ,23336932616 
2019-07-18 00:00:00,-172882565634 ,1799684480 ,100235358539 ,70847522615 
2019-07-19 00:00:00,338128368840 ,-5556938424 ,-463186099248 ,130614668832 
2019-07-22 00:00:00,-168552083597 ,-264486848 ,-64682614027 ,233499184472 
2019-07-23 00:00:00,3663580547 ,-6057868946 ,-283310817272 ,285705105671 
2019-07-24 00:00:00,-113962559883 ,2164413165 ,53253266145 ,58544880573 
2019-07-25 00:00:00,-153627893831 ,-4526172022 ,45734287679 ,112419778174 
2019-07-26 00:00:00,-103154160451 ,6790708874 ,-22056026426 ,118419478003 
2019-07-29 00:00:00,135001794966 ,4209858622 ,-76722402182 ,-62489251406 
2019-07-30 00:00:00,3852103061 ,2052001548 ,-146922035051 ,141017930442 
2019-07-31 00:00:00,120876288754 ,6111419267 ,-77404357141 ,-49583350880 
2019-08-01 00:00:00,83630987901 ,8776872653 ,-87314908217 ,-5092952337 
2019-08-02 00:00:00,362568870372 ,21076304872 ,14287893269 ,-397933068513 
2019-08-05 00:00:00,735509370197 ,25090934523 ,-443678573896 ,-316921730824 
2019-08-06 00:00:00,1033727530027 ,15764732158 ,-443939223985 ,-605553038200 
2019-08-07 00:00:00,-98993496249 ,20050031802 ,176924442075 ,-97980977628 
2019-08-08 00:00:00,-141687955340 ,4428734034 ,238953911687 ,-101694690381 
2019-08-09 00:00:00,-229155018247 ,18283572385 ,215206061014 ,-4334615152 
2019-08-12 00:00:00,-185360740676 ,3637463221 ,184119206841 ,-2395929386 
2019-08-13 00:00:00,-2380357390 ,23013388240 ,155826882552 ,-176459913402 
2019-08-14 00:00:00,-24330176800 ,22506972167 ,51953202146 ,-50129997513 
2019-08-16 00:00:00,15260133268 ,23460450768 ,54935987001 ,-93656571037 
2019-08-19 00:00:00,186928491641 ,9572817865 ,-57323479255 ,-139177830251 
2019-08-20 00:00:00,-72294462481 ,19257841738 ,-59971389966 ,113008010709 
2019-08-21 00:00:00,4752606868 ,22150787967 ,100467451387 ,-127370846222 
2019-08-22 00:00:00,-51246331463 ,12256575548 ,161865603724 ,-122875847809 
2019-08-23 00:00:00,66365573782 ,17363845156 ,-91222239146 ,7492820208 
2019-08-26 00:00:00,70914593951 ,-6847181605 ,53432164770 ,-117499577116 
2019-08-27 00:00:00,131310675848 ,17681431434 ,-30920547065 ,-118071560217 
2019-08-28 00:00:00,106188638593 ,20842879841 ,-74887457987 ,-52144060447 
2019-08-29 00:00:00,45450492044 ,15138240974 ,52354071793 ,-112942804811 
2019-08-30 00:00:00,165158072830 ,8745381163 ,-398216732876 ,224313278883 
2019-09-02 00:00:00,132218528837 ,11603337694 ,-19632365980 ,-124189500551 
2019-09-03 00:00:00,249135022693 ,15522392327 ,40405280337 ,-305062695357 
2019-09-04 00:00:00,482953130991 ,16914223055 ,-149628132398 ,-350239221648 
2019-09-05 00:00:00,92947264356 ,3430567649 ,-284403732799 ,188025900794 
2019-09-06 00:00:00,-19925504719 ,5442118784 ,-33833975404 ,48317361339 
2019-09-09 00:00:00,-74667972573 ,14146080567 ,-173010797338 ,233532689344 
2019-09-10 00:00:00,171307182962 ,6001793630 ,-191938842008 ,14629865416 
2019-09-11 00:00:00,613450656344 ,4699630962 ,-334422549307 ,-283727737999 
2019-09-16 00:00:00,198207559509 ,7706747536 ,-45665662398 ,-160248644647 
2019-09-17 00:00:00,96187314534 ,15636168386 ,-31324847676 ,-80498635244 
2019-09-18 00:00:00,107450902103 ,-1750518282 ,-161556343485 ,55855959664 
2019-09-19 00:00:00,-99305988401 ,-17761459988 ,-101076420785 ,218143869174 
2019-09-20 00:00:00,181593332070 ,-11383279379 ,-214725021463 ,44514968772 
2019-09-23 00:00:00,83893368149 ,7338460970 ,-22347560033 ,-68884269086 
2019-09-24 00:00:00,377963881920 ,304404439 ,-162028737165 ,-216239549194 
2019-09-25 00:00:00,129146832772 ,14324445296 ,222585025966 ,-366056304034 
2019-09-26 00:00:00,-384835849198 ,17092782475 ,51752933707 ,315990133016 
2019-09-27 00:00:00,-175507470047 ,929803460 ,199478946968 ,-24901280381 
2019-09-30 00:00:00,81203653074 ,17369046225 ,-98097153737 ,-475545562 
2019-10-01 00:00:00,295059996594 ,6013874997 ,-158455229247 ,-142618642344 
2019-10-02 00:00:00,-380898290327 ,-8815767877 ,502162483818 ,-112448425614 
2019-10-04 00:00:00,24266249693 ,24677919997 ,100059578604 ,-149003748294 
2019-10-07 00:00:00,44012442552 ,21205904474 ,-42333439977 ,-22884907049 
2019-10-08 00:00:00,303487802077 ,-2287850537 ,-255102756563 ,-46097194977 
2019-10-10 00:00:00,-95443688689 ,4908796273 ,228096548281 ,-137561655865 
2019-10-11 00:00:00,43761467629 ,3128923173 ,-156161212685 ,109270821883 
2019-10-14 00:00:00,221866040613 ,17207469870 ,-261208486935 ,22134976452 
2019-10-15 00:00:00,10908800101 ,22127324546 ,27165428090 ,-60201552737 
2019-10-16 00:00:00,144702646598 ,28114294801 ,-177394148252 ,4577206853 
2019-10-17 00:00:00,84331383093 ,19761521763 ,-9579471472 ,-94513433384 
2019-10-18 00:00:00,-99977064496 ,921045394 ,229220320065 ,-130164300963 
2019-10-21 00:00:00,54174054571 ,21952552966 ,44645087205 ,-120771694742 
2019-10-22 00:00:00,433521369236 ,9656158312 ,-529237290627 ,86059763079 
2019-10-23 00:00:00,-150348286895 ,3292980674 ,30299871445 ,116755434776 
2019-10-24 00:00:00,-55967506872 ,40549745470 ,-158707892576 ,174125653978 
2019-10-25 00:00:00,41519411582 ,8702239886 ,-107239103045 ,57017451577 
2019-10-28 00:00:00,135903979345 ,45518909481 ,-125464221480 ,-55958667346 
2019-10-29 00:00:00,73462745451 ,42973979309 ,-16792808313 ,-99643916447 
2019-10-30 00:00:00,-224860065364 ,60353213772 ,154415491858 ,10091359734 
2019-10-31 00:00:00,59352159748 ,55746015771 ,-149834107990 ,34735932471 
2019-11-01 00:00:00,-118443701845 ,40000299375 ,-59365946305 ,137809348775 
2019-11-04 00:00:00,464360806837 ,-19975486003 ,-512558096678 ,68172775844 
2019-11-05 00:00:00,-133513181420 ,23059993791 ,-211157918083 ,321611105712 
2019-11-06 00:00:00,-213635443996 ,43461796910 ,-66776165781 ,236949812867 
2019-11-07 00:00:00,53549902288 ,35451475279 ,64250476063 ,-153251853630 
2019-11-08 00:00:00,62993794555 ,34380735496 ,6330602144 ,-103705132195 
2019-11-11 00:00:00,-906838044 ,32667849896 ,140467729306 ,-172228741158 
2019-11-12 00:00:00,-15128942148 ,30858115228 ,23751026367 ,-39480199447 
2019-11-13 00:00:00,-241883637580 ,42189828607 ,227668475510 ,-27974666537 
2019-11-14 00:00:00,226055250656 ,44620174226 ,-62021227512 ,-208654197370 
2019-11-15 00:00:00,785893880208 ,11840297896 ,-656132858763 ,-141601319341 
2019-11-18 00:00:00,63444080729 ,32791931670 ,66501141822 ,-162737154221 
2019-11-19 00:00:00,-120251143497 ,36978315812 ,96038130792 ,-12765303107 
2019-11-20 00:00:00,-98121543144 ,71681040614 ,360583518252 ,-334143015722 
2019-11-21 00:00:00,264547309788 ,52652275527 ,253435776440 ,-570635361755 
2019-11-22 00:00:00,91181180853 ,36601448088 ,58259755778 ,-186042384719 
2019-11-25 00:00:00,358914415593 ,41336327108 ,-140773018268 ,-259477724433 
2019-11-26 00:00:00,763069951315 ,33852814912 ,60411221037 ,-857333987264 
2019-11-27 00:00:00,94186142189 ,30836378190 ,18068550372 ,-143091070751 
2019-11-28 00:00:00,72029926788 ,16440176515 ,28204891052 ,-116674994355 
2019-11-29 00:00:00,-48651688850 ,55152156873 ,443432758845 ,-449933226868 
2019-12-02 00:00:00,309396282888 ,32917949590 ,49685807232 ,-392000039710 
2019-12-03 00:00:00,114713957776 ,27238836812 ,127267305479 ,-269220100067 
2019-12-04 00:00:00,50796622698 ,24349590318 ,320188828334 ,-395335041350 
2019-12-05 00:00:00,-24705056508 ,33526274520 ,58967578896 ,-67788796908 
2019-12-06 00:00:00,160346164515 ,16766957754 ,-220119538277 ,43006416008 
2019-12-09 00:00:00,-19757968323 ,36613731841 ,-81820163393 ,64964399875 
2019-12-10 00:00:00,116910381394 ,33463632744 ,-131064343422 ,-19309670716 
2019-12-11 00:00:00,144964259752 ,39126576125 ,-176578748780 ,-7512087097 
2019-12-12 00:00:00,347309840463 ,18950137958 ,-917451418826 ,551191440405 
2019-12-13 00:00:00,479693826189 ,-4445903377 ,-989159288330 ,513911365518 
2019-12-16 00:00:00,378053168610 ,28232142325 ,-214873317383 ,-191411993552 
2019-12-17 00:00:00,11604645050 ,4168744182 ,-529187713228 ,513414323996 
2019-12-18 00:00:00,-335847364879 ,8521521963 ,-55997786452 ,383323629368 
2019-12-19 00:00:00,-108299101250 ,23125103436 ,-163966770006 ,249140767820 
2019-12-20 00:00:00,138946531255 ,27359441354 ,-322100984363 ,155795011754 
2019-12-23 00:00:00,354513842375 ,16308633806 ,-321881133688 ,-48941342493 
2019-12-24 00:00:00,258380732062 ,16737660498 ,-108132106245 ,-166986286315 
2019-12-26 00:00:00,460475860338 ,46988915218 ,-467323867609 ,-40140907947 
2019-12-27 00:00:00,-279035235598 ,22351601290 ,192509617780 ,64174016528 
2019-12-30 00:00:00,204247439506 ,12430599073 ,123502263212 ,-340180301791 
2020-01-02 00:00:00,-540070217257 ,14009090614 ,530457526563 ,-4396399920 
2020-01-03 00:00:00,-523884136250 ,-12179421385 ,273766831774 ,262296725861 
2020-01-06 00:00:00,-320930439081 ,-14503849716 ,236319242074 ,99115046723 
2020-01-07 00:00:00,-45333442471 ,17848264618 ,-167845195241 ,195330373094 
2020-01-08 00:00:00,-239966871800 ,-9275929158 ,-19155466877 ,268398267835 
2020-01-09 00:00:00,-285057625521 ,1885363653 ,192325767608 ,90846494260 
2020-01-10 00:00:00,-363504743048 ,8196591669 ,-23192648206 ,378500799585 
2020-01-13 00:00:00,-214789003582 ,6469775262 ,-49085857143 ,257405085463 
2020-01-14 00:00:00,-428174844001 ,30544575578 ,133620161831 ,264010106592 
2020-01-15 00:00:00,-243649451517 ,12969576659 ,315550911285 ,-84871036427 
2020-01-16 00:00:00,-209922500375 ,12218166545 ,223466949496 ,-25762615666 
2020-01-17 00:00:00,-296659909335 ,15780766777 ,186067120685 ,94812021873 
2020-01-20 00:00:00,-27825198443 ,19026812177 ,-54680450089 ,63478836355 
2020-01-21 00:00:00,-185315141286 ,29582482280 ,360516680460 ,-204784021454 
2020-01-22 00:00:00,288502898518 ,3174452321 ,-218208500336 ,-73468850503 
2020-01-23 00:00:00,-479548069609 ,31587882970 ,581324527923 ,-133364341284 
2020-01-28 00:00:00,-189417830401 ,47013888043 ,667155598342 ,-524751655984 
2020-01-29 00:00:00,-497605225625 ,23763198430 ,372657488045 ,101184539150 
2020-01-30 00:00:00,-442725449395 ,58256655353 ,663228163087 ,-278759369045 
2020-01-31 00:00:00,171695852050 ,-25427518064 ,278755703131 ,-425024037117 
2020-02-03 00:00:00,169772629693 ,20146129032 ,118014240745 ,-307932999470 
2020-02-04 00:00:00,-701979533792 ,13081499435 ,202618717290 ,486279317067 
2020-02-05 00:00:00,-908236738398 ,13992610626 ,434095962473 ,460148165299 
2020-02-06 00:00:00,516701364159 ,18956173717 ,-688055011816 ,152397473940 
2020-02-07 00:00:00,-465953015383 ,49106487631 ,391603567804 ,25242959948 
2020-02-10 00:00:00,-165011544660 ,33188934364 ,435455100181 ,-303632489885 
2020-02-11 00:00:00,318224132603 ,-3809180179 ,-220390551805 ,-94024400619 
2020-02-12 00:00:00,148865995776 ,22612397829 ,46016579407 ,-217494973012 
2020-02-13 00:00:00,-327778851315 ,54804735042 ,-3855114377 ,276829230650 
2020-02-14 00:00:00,-108624919521 ,16074416054 ,-1135633694 ,93686137161 
2020-02-17 00:00:00,13904907787 ,19488127889 ,195999132568 ,-229392168244 
2020-02-18 00:00:00,-528133639236 ,66459387203 ,767090594417 ,-305416342384 
2020-02-19 00:00:00,-11774216778 ,72072815433 ,160044611463 ,-220343210118 
