일자,유가증권신용거래융자
2021-04-01,"12,282,020"
2021-03-31,"12,309,180"
2021-03-30,"12,301,340"
2021-03-29,"12,325,627"
2021-03-26,"12,295,133"
2021-03-25,"12,243,516"
2021-03-24,"12,260,283"
2021-03-23,"12,183,423"
2021-03-22,"12,022,670"
2021-03-19,"11,958,213"
2021-03-18,"11,725,055"
2021-03-17,"11,679,650"
2021-03-16,"11,601,101"
2021-03-15,"11,619,610"
2021-03-12,"11,683,996"
2021-03-11,"11,775,990"
2021-03-10,"11,691,975"
2021-03-09,"11,755,693"
2021-03-08,"11,750,194"
2021-03-05,"11,621,989"
2021-03-04,"11,629,327"
2021-03-03,"11,675,755"
2021-03-02,"11,501,752"
2021-02-26,"11,438,232"
2021-02-25,"11,772,797"
2021-02-24,"11,873,145"
2021-02-23,"11,984,983"
2021-02-22,"12,014,999"
2021-02-19,"12,017,421"
2021-02-18,"11,765,052"
2021-02-17,"11,727,185"
2021-02-16,"11,657,095"
2021-02-15,"11,626,814"
2021-02-10,"11,612,796"
2021-02-09,"11,598,320"
2021-02-08,"11,603,990"
2021-02-05,"11,137,555"
2021-02-04,"10,636,204"
2021-02-03,"10,579,583"
2021-02-02,"10,422,508"
2021-02-01,"10,769,771"
2021-01-29,"10,995,791"
2021-01-28,"11,142,352"
2021-01-27,"11,205,593"
2021-01-26,"11,343,477"
2021-01-25,"11,369,969"
2021-01-22,"11,271,326"
2021-01-21,"10,977,889"
2021-01-20,"10,938,733"
2021-01-19,"11,039,067"
2021-01-18,"11,061,810"
2021-01-15,"11,033,406"
2021-01-14,"11,009,321"
2021-01-13,"10,755,824"
2021-01-12,"10,546,554"
2021-01-11,"10,370,667"
2021-01-08,"10,275,702"
2021-01-07,"10,131,926"
2021-01-06,"10,038,805"
2021-01-05,"9,819,434"
2021-01-04,"9,704,993"
2020-12-31,"9,612,222"
2020-12-30,"9,616,509"
2020-12-29,"9,633,490"
2020-12-28,"9,718,782"
2020-12-24,"9,766,850"
2020-12-23,"9,778,989"
2020-12-22,"9,819,962"
2020-12-21,"9,790,535"
2020-12-18,"9,821,231"
2020-12-17,"9,779,870"
2020-12-16,"9,761,707"
2020-12-15,"9,669,194"
2020-12-14,"9,614,375"
2020-12-11,"9,500,987"
2020-12-10,"9,443,662"
2020-12-09,"9,425,706"
2020-12-08,"9,354,462"
2020-12-07,"9,412,038"
2020-12-04,"9,384,700"
2020-12-03,"9,341,345"
2020-12-02,"9,303,999"
2020-12-01,"9,144,550"
2020-11-30,"9,072,684"
2020-11-27,"8,996,285"
2020-11-26,"8,961,411"
2020-11-25,"8,947,463"
2020-11-24,"8,894,901"
2020-11-23,"8,840,327"
2020-11-20,"8,742,485"
2020-11-19,"8,729,590"
2020-11-18,"8,716,094"
2020-11-17,"8,598,677"
2020-11-16,"8,588,365"
2020-11-13,"8,520,563"
2020-11-12,"8,558,568"
2020-11-11,"8,403,434"
2020-11-10,"8,331,880"
2020-11-09,"8,294,722"
2020-11-06,"8,342,160"
2020-11-05,"8,261,745"
2020-11-04,"8,263,877"
2020-11-03,"8,316,579"
2020-11-02,"8,304,168"
2020-10-30,"8,196,845"
2020-10-29,"8,169,019"
2020-10-28,"8,213,740"
2020-10-27,"8,280,291"
2020-10-26,"8,285,910"
2020-10-23,"8,290,387"
2020-10-22,"8,250,315"
2020-10-21,"8,301,852"
2020-10-20,"8,384,223"
2020-10-19,"8,465,206"
2020-10-16,"8,534,413"
2020-10-15,"8,524,655"
2020-10-14,"8,497,169"
2020-10-13,"8,438,455"
2020-10-12,"8,345,772"
2020-10-08,"8,252,884"
2020-10-07,"8,218,684"
2020-10-06,"8,173,863"
2020-10-05,"8,127,818"
2020-09-29,"8,130,867"
2020-09-28,"8,278,141"
2020-09-25,"8,495,000"
2020-09-24,"8,593,285"
2020-09-23,"8,635,684"
2020-09-22,"8,800,586"
2020-09-21,"8,809,995"
2020-09-18,"8,864,810"
2020-09-17,"8,911,459"
2020-09-16,"8,843,568"
2020-09-15,"8,765,831"
2020-09-14,"8,739,381"
2020-09-11,"8,698,199"
2020-09-10,"8,618,706"
2020-09-09,"8,540,578"
2020-09-08,"8,470,106"
2020-09-07,"8,441,476"
2020-09-04,"8,339,386"
2020-09-03,"8,272,257"
2020-09-02,"8,196,804"
2020-09-01,"7,965,359"
2020-08-31,"7,905,165"
2020-08-28,"7,886,560"
2020-08-27,"7,770,529"
2020-08-26,"7,686,737"
2020-08-25,"7,641,320"
2020-08-24,"7,712,160"
2020-08-21,"7,710,580"
2020-08-20,"7,685,747"
2020-08-19,"7,852,596"
2020-08-18,"7,774,092"
2020-08-14,"7,674,329"
2020-08-13,"7,602,319"
2020-08-12,"7,504,874"
2020-08-11,"7,339,907"
2020-08-10,"7,211,608"
2020-08-07,"7,160,223"
2020-08-06,"7,010,331"
2020-08-05,"6,917,019"
2020-08-04,"6,841,859"
2020-08-03,"6,789,876"
2020-07-31,"6,771,467"
2020-07-30,"6,735,070"
2020-07-29,"6,697,553"
2020-07-28,"6,685,312"
2020-07-27,"6,726,623"
2020-07-24,"6,742,179"
2020-07-23,"6,656,111"
2020-07-22,"6,595,837"
2020-07-21,"6,529,115"
2020-07-20,"6,470,721"
2020-07-17,"6,454,866"
2020-07-16,"6,454,911"
2020-07-15,"6,400,605"
2020-07-14,"6,375,530"
2020-07-13,"6,316,662"
2020-07-10,"6,244,345"
2020-07-09,"6,181,832"
2020-07-08,"6,145,781"
2020-07-07,"6,073,997"
2020-07-06,"6,055,296"
2020-07-03,"6,075,167"
2020-07-02,"6,101,548"
2020-07-01,"6,085,328"
2020-06-30,"6,076,065"
2020-06-29,"6,108,030"
2020-06-26,"6,022,139"
2020-06-25,"5,973,351"
2020-06-24,"5,907,243"
2020-06-23,"5,839,087"
2020-06-22,"5,792,974"
2020-06-19,"5,728,395"
2020-06-18,"5,609,864"
2020-06-17,"5,621,144"
2020-06-16,"5,665,639"
2020-06-15,"5,629,068"
2020-06-12,"5,488,142"
2020-06-11,"5,462,319"
2020-06-10,"5,359,046"
2020-06-09,"5,274,149"
2020-06-08,"5,214,633"
2020-06-05,"5,204,555"
2020-06-04,"5,195,804"
2020-06-03,"5,143,636"
2020-06-02,"5,132,557"
2020-06-01,"5,097,836"
2020-05-29,"5,098,097"
2020-05-28,"5,049,512"
2020-05-27,"5,006,717"
2020-05-26,"4,988,712"
2020-05-25,"4,938,915"
2020-05-22,"4,876,718"
2020-05-21,"4,856,053"
2020-05-20,"4,907,866"
2020-05-19,"4,885,114"
2020-05-18,"4,844,962"
2020-05-15,"4,778,023"
2020-05-14,"4,741,597"
2020-05-13,"4,662,897"
2020-05-12,"4,601,329"
2020-05-11,"4,600,257"
2020-05-08,"4,563,522"
2020-05-07,"4,530,159"
2020-05-06,"4,401,936"
2020-05-04,"4,433,182"
2020-04-29,"4,404,068"
2020-04-28,"4,392,990"
2020-04-27,"4,355,786"
2020-04-24,"4,332,268"
2020-04-23,"4,253,828"
2020-04-22,"4,179,004"
2020-04-21,"4,127,843"
2020-04-20,"4,071,625"
2020-04-17,"3,972,464"
2020-04-16,"3,955,720"
2020-04-14,"3,898,863"
2020-04-13,"3,829,387"
2020-04-10,"3,733,604"
2020-04-09,"3,639,332"
2020-04-08,"3,623,878"
2020-04-07,"3,583,672"
2020-04-06,"3,558,211"
2020-04-03,"3,498,367"
2020-04-02,"3,394,622"
2020-04-01,"3,267,548"
2020-03-31,"3,177,419"
2020-03-30,"3,162,910"
2020-03-27,"3,075,317"
2020-03-26,"3,087,901"
2020-03-25,"3,094,150"
2020-03-24,"3,109,784"
2020-03-23,"3,261,445"
2020-03-20,"3,611,615"
2020-03-19,"3,765,934"
2020-03-18,"3,861,952"
2020-03-17,"4,004,707"
2020-03-16,"4,335,190"
2020-03-13,"4,515,814"
2020-03-12,"4,562,258"
2020-03-11,"4,551,238"
2020-03-10,"4,564,823"
2020-03-09,"4,535,825"
2020-03-06,"4,520,719"
2020-03-05,"4,503,827"
2020-03-04,"4,490,105"
2020-03-03,"4,476,958"
2020-03-02,"4,577,856"
2020-02-28,"4,638,838"
2020-02-27,"4,584,084"
2020-02-26,"4,558,505"
2020-02-25,"4,596,876"
2020-02-24,"4,628,986"
2020-02-21,"4,630,141"
2020-02-20,"4,646,824"
2020-02-19,"4,609,629"
2020-02-18,"4,573,679"
2020-02-17,"4,572,985"
2020-02-14,"4,568,265"
2020-02-13,"4,557,718"
2020-02-12,"4,553,515"
2020-02-11,"4,505,514"
2020-02-10,"4,433,371"
2020-02-07,"4,476,895"
2020-02-06,"4,427,494"
2020-02-05,"4,407,226"
2020-02-04,"4,420,757"
2020-02-03,"4,456,013"
2020-01-31,"4,478,932"
2020-01-30,"4,491,672"
2020-01-29,"4,453,538"
2020-01-28,"4,414,481"
2020-01-23,"4,398,996"
2020-01-22,"4,394,250"
2020-01-21,"4,390,841"
2020-01-20,"4,379,350"
2020-01-17,"4,317,402"
2020-01-16,"4,277,367"
2020-01-15,"4,262,453"
2020-01-14,"4,228,913"
2020-01-13,"4,194,931"
2020-01-10,"4,201,428"
2020-01-09,"4,202,096"
2020-01-08,"4,211,678"
2020-01-07,"4,191,505"
2020-01-06,"4,162,646"
2020-01-03,"4,080,601"
2020-01-02,"4,061,820"
2019-12-31,"4,052,361"
2019-12-30,"4,054,522"
2019-12-27,"4,040,789"
2019-12-26,"4,045,785"
2019-12-24,"4,060,742"
2019-12-23,"4,085,645"
2019-12-20,"4,103,733"
2019-12-19,"4,080,345"
2019-12-18,"4,070,838"
2019-12-17,"4,069,163"
2019-12-16,"4,093,147"
2019-12-13,"4,135,569"
2019-12-12,"4,116,813"
2019-12-11,"4,126,897"
2019-12-10,"4,119,981"
2019-12-09,"4,152,353"
2019-12-06,"4,177,890"
2019-12-05,"4,163,309"
2019-12-04,"4,175,384"
2019-12-03,"4,188,339"
2019-12-02,"4,162,279"
2019-11-29,"4,153,904"
2019-11-28,"4,142,343"
2019-11-27,"4,105,176"
2019-11-26,"4,128,072"
2019-11-25,"4,163,948"
2019-11-22,"4,181,524"
2019-11-21,"4,176,215"
2019-11-20,"4,177,320"
2019-11-19,"4,148,798"
2019-11-18,"4,188,843"
2019-11-15,"4,195,864"
2019-11-14,"4,166,038"
2019-11-13,"4,153,035"
2019-11-12,"4,110,386"
2019-11-11,"4,105,232"
2019-11-08,"4,072,080"
2019-11-07,"4,055,996"
2019-11-06,"4,056,690"
2019-11-05,"4,070,574"
2019-11-04,"4,055,022"
2019-11-01,"4,037,535"
2019-10-31,"4,017,381"
2019-10-30,"4,005,076"
2019-10-29,"4,014,682"
2019-10-28,"4,029,438"
2019-10-25,"4,052,862"
2019-10-24,"4,006,546"
2019-10-23,"4,031,643"
2019-10-22,"4,021,429"
2019-10-21,"4,008,826"
2019-10-18,"3,997,255"
2019-10-17,"3,995,624"
2019-10-16,"3,963,905"
2019-10-15,"3,959,240"
2019-10-14,"3,977,741"
2019-10-11,"3,940,348"
2019-10-10,"3,971,637"
2019-10-08,"4,014,698"
2019-10-07,"4,019,936"
2019-10-04,"3,963,476"
2019-10-02,"3,988,276"
2019-10-01,"4,006,064"
2019-09-30,"3,990,492"
2019-09-27,"4,010,688"
2019-09-26,"4,011,505"
2019-09-25,"4,022,167"
2019-09-24,"4,008,791"
2019-09-23,"4,018,734"
2019-09-20,"3,976,314"
2019-09-19,"3,946,095"
2019-09-18,"3,909,432"
2019-09-17,"3,882,522"
2019-09-16,"3,900,274"
2019-09-11,"3,925,793"
2019-09-10,"3,931,210"
2019-09-09,"3,922,583"
2019-09-06,"3,921,634"
2019-09-05,"3,913,396"
2019-09-04,"3,897,903"
2019-09-03,"3,877,621"
2019-09-02,"3,926,877"
2019-08-30,"3,917,172"
2019-08-29,"3,921,212"
2019-08-28,"3,919,110"
2019-08-27,"3,950,438"
2019-08-26,"3,965,727"
2019-08-23,"3,937,111"
2019-08-22,"3,904,483"
2019-08-21,"3,902,050"
2019-08-20,"3,911,120"
2019-08-19,"3,903,204"
2019-08-16,"3,886,762"
2019-08-14,"3,863,059"
2019-08-13,"3,818,906"
2019-08-12,"3,794,451"
2019-08-09,"3,775,022"
2019-08-08,"3,815,489"
2019-08-07,"4,012,046"
2019-08-06,"4,171,844"
2019-08-05,"4,208,565"
2019-08-02,"4,257,176"
2019-08-01,"4,282,736"
2019-07-31,"4,355,804"
2019-07-30,"4,434,918"
2019-07-29,"4,484,791"
2019-07-26,"4,534,931"
2019-07-25,"4,561,859"
2019-07-24,"4,580,190"
2019-07-23,"4,558,872"
2019-07-22,"4,595,517"
2019-07-19,"4,595,892"
2019-07-18,"4,600,396"
2019-07-17,"4,596,310"
2019-07-16,"4,590,256"
2019-07-15,"4,577,611"
2019-07-12,"4,581,738"
2019-07-11,"4,591,919"
2019-07-10,"4,662,353"
2019-07-09,"4,684,010"
2019-07-08,"4,702,165"
2019-07-05,"4,716,213"
2019-07-04,"4,698,718"
2019-07-03,"4,693,039"
2019-07-02,"4,701,294"
2019-07-01,"4,746,018"
2019-06-28,"4,797,569"
2019-06-27,"4,817,620"
2019-06-26,"4,821,181"
2019-06-25,"4,828,799"
2019-06-24,"4,796,069"
2019-06-21,"4,805,613"
2019-06-20,"4,854,850"
2019-06-19,"4,869,916"
2019-06-18,"4,866,411"
2019-06-17,"4,849,537"
2019-06-14,"4,809,582"
2019-06-13,"4,784,919"
2019-06-12,"4,786,561"
2019-06-11,"4,807,049"
2019-06-10,"4,793,793"
2019-06-07,"4,780,521"
2019-06-05,"4,777,056"
2019-06-04,"4,798,182"
2019-06-03,"4,809,183"
2019-05-31,"4,830,467"
2019-05-30,"4,822,638"
2019-05-29,"4,794,940"
2019-05-28,"4,773,234"
2019-05-27,"4,794,506"
2019-05-24,"4,812,788"
2019-05-23,"4,806,806"
2019-05-22,"4,817,698"
2019-05-21,"4,834,991"
2019-05-20,"4,831,663"
2019-05-17,"4,798,950"
2019-05-16,"4,795,439"
2019-05-15,"4,823,605"
2019-05-14,"4,839,318"
2019-05-13,"4,879,696"
2019-05-10,"4,859,404"
2019-05-09,"4,875,487"
2019-05-08,"4,877,447"
2019-05-07,"4,828,809"
2019-05-03,"4,831,290"
2019-05-02,"4,830,708"
2019-04-30,"4,855,889"
2019-04-29,"4,873,025"
2019-04-26,"4,894,437"
2019-04-25,"4,841,824"
2019-04-24,"4,832,229"
2019-04-23,"4,800,196"
2019-04-22,"4,795,635"
2019-04-19,"4,785,984"
2019-04-18,"4,784,569"
2019-04-17,"4,783,615"
2019-04-16,"4,746,255"
2019-04-15,"4,735,037"
2019-04-12,"4,729,050"
2019-04-11,"4,720,663"
2019-04-10,"4,721,970"
2019-04-09,"4,714,118"
2019-04-08,"4,702,459"
2019-04-05,"4,714,720"
2019-04-04,"4,719,595"
2019-04-03,"4,725,030"
2019-04-02,"4,786,017"
2019-04-01,"4,826,848"
2019-03-29,"4,862,281"
2019-03-28,"4,867,341"
2019-03-27,"4,868,233"
2019-03-26,"4,876,924"
2019-03-25,"4,894,786"
2019-03-22,"4,927,330"
2019-03-21,"4,919,721"
2019-03-20,"4,910,496"
2019-03-19,"4,922,828"
2019-03-18,"5,008,935"
2019-03-15,"4,982,638"
2019-03-14,"4,977,619"
2019-03-13,"4,997,362"
2019-03-12,"5,000,325"
2019-03-11,"4,976,619"
2019-03-08,"4,977,421"
2019-03-07,"4,959,025"
2019-03-06,"4,921,641"
2019-03-05,"4,939,988"
2019-03-04,"5,038,866"
2019-02-28,"5,055,904"
2019-02-27,"5,060,771"
2019-02-26,"5,047,484"
2019-02-25,"5,056,102"
2019-02-22,"5,039,774"
2019-02-21,"5,052,295"
2019-02-20,"5,052,992"
2019-02-19,"5,077,352"
2019-02-18,"5,037,381"
2019-02-15,"5,028,759"
2019-02-14,"5,029,134"
2019-02-13,"5,021,681"
2019-02-12,"4,977,791"
2019-02-11,"4,920,916"
2019-02-08,"4,890,795"
2019-02-07,"4,897,966"
2019-02-01,"4,869,131"
2019-01-31,"4,873,375"
2019-01-30,"4,839,729"
2019-01-29,"4,785,212"
2019-01-28,"4,851,902"
2019-01-25,"4,838,221"
2019-01-24,"4,850,931"
2019-01-23,"4,835,375"
2019-01-22,"4,808,583"
2019-01-21,"4,799,205"
2019-01-18,"4,776,095"
2019-01-17,"4,751,691"
2019-01-16,"4,769,841"
2019-01-15,"4,740,012"
2019-01-14,"4,770,180"
2019-01-11,"4,751,100"
2019-01-10,"4,777,281"
2019-01-09,"4,760,340"
2019-01-08,"4,784,175"
2019-01-07,"4,785,337"
2019-01-04,"4,822,346"
2019-01-03,"4,786,784"
2019-01-02,"4,806,579"
2018-12-31,"4,844,817"
2018-12-28,"4,847,280"
2018-12-27,"4,860,254"
2018-12-26,"4,848,134"
2018-12-24,"4,853,594"
2018-12-21,"4,856,811"
2018-12-20,"4,858,237"
2018-12-19,"4,883,057"
2018-12-18,"4,914,525"
2018-12-17,"4,899,722"
2018-12-14,"4,908,032"
2018-12-13,"4,924,219"
2018-12-12,"4,930,412"
2018-12-11,"4,950,758"
2018-12-10,"4,965,268"
2018-12-07,"4,963,085"
2018-12-06,"4,936,469"
2018-12-05,"4,888,551"
2018-12-04,"4,906,677"
2018-12-03,"4,870,637"
2018-11-30,"4,907,434"
2018-11-29,"4,912,287"
2018-11-28,"4,923,533"
2018-11-27,"4,972,610"
2018-11-26,"4,988,723"
2018-11-23,"4,964,522"
2018-11-22,"4,924,905"
2018-11-21,"4,890,815"
2018-11-20,"4,874,998"
2018-11-19,"4,860,167"
2018-11-16,"4,861,620"
2018-11-15,"4,849,186"
2018-11-14,"4,862,463"
2018-11-13,"4,873,106"
2018-11-12,"4,840,072"
2018-11-09,"4,832,387"
2018-11-08,"4,803,082"
2018-11-07,"4,751,522"
2018-11-06,"4,644,308"
2018-11-05,"4,706,812"
2018-11-02,"4,705,429"
2018-11-01,"4,683,858"
2018-10-31,"4,850,285"
2018-10-30,"5,080,743"
2018-10-29,"5,236,992"
2018-10-26,"5,406,359"
2018-10-25,"5,574,928"
2018-10-24,"5,566,367"
2018-10-23,"5,564,627"
2018-10-22,"5,566,442"
2018-10-19,"5,529,135"
2018-10-18,"5,526,614"
2018-10-17,"5,524,761"
2018-10-16,"5,527,788"
2018-10-15,"5,616,803"
2018-10-12,"5,823,397"
2018-10-11,"5,926,897"
2018-10-10,"5,959,768"
2018-10-08,"5,980,496"
2018-10-05,"5,960,689"
2018-10-04,"5,973,780"
2018-10-02,"5,969,706"
2018-10-01,"5,944,638"
2018-09-28,"5,926,685"
2018-09-27,"5,934,884"
2018-09-21,"5,990,345"
2018-09-20,"6,007,945"
2018-09-19,"5,989,622"
2018-09-18,"5,963,656"
2018-09-17,"6,001,281"
2018-09-14,"5,976,992"
2018-09-13,"5,930,355"
2018-09-12,"5,874,456"
2018-09-11,"5,868,856"
2018-09-10,"5,863,808"
2018-09-07,"5,845,278"
2018-09-06,"5,801,132"
2018-09-05,"5,783,793"
2018-09-04,"5,743,252"
2018-09-03,"5,738,762"
2018-08-31,"5,711,382"
2018-08-30,"5,722,137"
2018-08-29,"5,758,336"
2018-08-28,"5,774,907"
2018-08-27,"5,766,567"
2018-08-24,"5,736,316"
2018-08-23,"5,713,825"
2018-08-22,"5,699,800"
2018-08-21,"5,670,763"
2018-08-20,"5,655,676"
2018-08-17,"5,623,876"
2018-08-16,"5,679,648"
2018-08-14,"5,714,266"
2018-08-13,"5,700,895"
2018-08-10,"5,704,662"
2018-08-09,"5,687,397"
2018-08-08,"5,672,566"
2018-08-07,"5,671,911"
2018-08-06,"5,664,463"
2018-08-03,"5,591,092"
2018-08-02,"5,578,640"
2018-08-01,"5,573,620"
2018-07-31,"5,568,107"
2018-07-30,"5,555,128"
2018-07-27,"5,576,517"
2018-07-26,"5,591,694"
2018-07-25,"5,655,812"
2018-07-24,"5,741,837"
2018-07-23,"5,766,281"
2018-07-20,"5,809,759"
2018-07-19,"5,818,023"
2018-07-18,"5,795,362"
2018-07-17,"5,758,084"
2018-07-16,"5,759,802"
2018-07-13,"5,726,530"
2018-07-12,"5,702,354"
2018-07-11,"5,720,626"
2018-07-10,"5,712,924"
2018-07-09,"5,725,018"
2018-07-06,"5,756,591"
2018-07-05,"5,749,994"
2018-07-04,"5,836,316"
2018-07-03,"5,887,006"
2018-07-02,"5,931,653"
2018-06-29,"5,997,545"
2018-06-28,"6,034,358"
2018-06-27,"6,045,150"
2018-06-26,"6,050,279"
2018-06-25,"6,077,817"
2018-06-22,"6,050,610"
2018-06-21,"6,053,030"
2018-06-20,"6,144,777"
2018-06-19,"6,250,561"
2018-06-18,"6,262,175"
2018-06-15,"6,245,942"
2018-06-14,"6,262,046"
2018-06-12,"6,294,547"
2018-06-11,"6,288,518"
2018-06-08,"6,268,086"
2018-06-07,"6,264,749"
2018-06-05,"6,273,435"
2018-06-04,"6,281,162"
2018-06-01,"6,244,364"
2018-05-31,"6,192,201"
2018-05-30,"6,146,111"
2018-05-29,"6,079,977"
2018-05-28,"6,232,201"
2018-05-25,"6,244,133"
2018-05-24,"6,214,901"
2018-05-23,"6,199,449"
2018-05-21,"6,210,205"
2018-05-18,"6,214,627"
2018-05-17,"6,221,309"
2018-05-16,"6,145,673"
2018-05-15,"6,086,607"
2018-05-14,"6,071,419"
2018-05-11,"6,050,566"
2018-05-10,"6,069,171"
2018-05-09,"6,107,021"
2018-05-08,"6,066,251"
2018-05-04,"6,068,644"
2018-05-03,"6,018,629"
2018-05-02,"6,015,290"
2018-04-30,"5,974,872"
2018-04-27,"5,943,821"
2018-04-26,"5,918,337"
2018-04-25,"5,901,367"
2018-04-24,"5,851,500"
2018-04-23,"5,809,902"
2018-04-20,"5,722,517"
2018-04-19,"5,744,780"
2018-04-18,"5,706,294"
2018-04-17,"5,678,660"
2018-04-16,"5,649,506"
2018-04-13,"5,626,041"
2018-04-12,"5,593,854"
2018-04-11,"5,589,765"
2018-04-10,"5,573,726"
2018-04-09,"5,553,665"
2018-04-06,"5,558,475"
2018-04-05,"5,526,990"
2018-04-04,"5,495,134"
2018-04-03,"5,484,710"
2018-04-02,"5,465,552"
2018-03-30,"5,411,440"
2018-03-29,"5,374,727"
2018-03-28,"5,360,773"
2018-03-27,"5,371,923"
2018-03-26,"5,451,397"
2018-03-23,"5,479,163"
2018-03-22,"5,499,976"
2018-03-21,"5,483,711"
2018-03-20,"5,456,079"
2018-03-19,"5,459,581"
2018-03-16,"5,434,333"
2018-03-15,"5,400,526"
2018-03-14,"5,334,755"
2018-03-13,"5,347,757"
2018-03-12,"5,295,034"
2018-03-09,"5,324,096"
2018-03-08,"5,359,432"
2018-03-07,"5,343,421"
2018-03-06,"5,338,206"
2018-03-05,"5,290,635"
2018-03-02,"5,303,763"
2018-02-28,"5,316,450"
2018-02-27,"5,333,939"
2018-02-26,"5,352,264"
2018-02-23,"5,326,398"
2018-02-22,"5,296,649"
2018-02-21,"5,273,354"
2018-02-20,"5,254,694"
2018-02-19,"5,280,461"
2018-02-14,"5,331,041"
2018-02-13,"5,301,674"
2018-02-12,"5,311,800"
2018-02-09,"5,271,435"
2018-02-08,"4,836,633"
2018-02-07,"4,933,199"
2018-02-06,"4,918,220"
2018-02-05,"4,911,630"
2018-02-02,"4,903,472"
2018-02-01,"4,847,695"
2018-01-31,"4,800,856"
2018-01-30,"4,783,411"
2018-01-29,"4,767,047"
2018-01-26,"4,759,863"
2018-01-25,"4,748,811"
2018-01-24,"4,780,210"
2018-01-23,"4,791,479"
2018-01-22,"4,771,933"
2018-01-19,"4,753,899"
2018-01-18,"4,720,340"
2018-01-17,"4,711,052"
2018-01-16,"4,702,555"
2018-01-15,"4,705,792"
2018-01-12,"4,679,806"
2018-01-11,"4,604,796"
2018-01-10,"4,577,636"
2018-01-09,"4,545,828"
2018-01-08,"4,567,468"
2018-01-05,"4,538,262"
2018-01-04,"4,505,679"
2018-01-03,"4,498,266"
2018-01-02,"4,514,000"
2017-12-29,"4,482,550"
2017-12-28,"4,485,532"
2017-12-27,"4,513,564"
2017-12-26,"4,554,702"
2017-12-22,"4,569,593"
2017-12-21,"4,604,545"
2017-12-20,"4,647,035"
2017-12-19,"4,651,103"
2017-12-18,"4,705,366"
2017-12-15,"4,672,201"
2017-12-14,"4,730,400"
2017-12-13,"4,715,934"
2017-12-12,"4,743,815"
2017-12-11,"4,784,388"
2017-12-08,"4,798,163"
2017-12-07,"4,766,633"
2017-12-06,"4,800,654"
2017-12-05,"4,780,411"
2017-12-04,"4,775,623"
2017-12-01,"4,744,775"
2017-11-30,"4,758,513"
2017-11-29,"4,785,129"
2017-11-28,"4,736,343"
2017-11-27,"4,722,323"
2017-11-24,"4,733,991"
2017-11-23,"4,707,101"
2017-11-22,"4,699,889"
2017-11-21,"4,685,569"
2017-11-20,"4,675,447"
2017-11-17,"4,658,759"
2017-11-16,"4,632,633"
2017-11-15,"4,609,839"
2017-11-14,"4,599,475"
2017-11-13,"4,573,997"
2017-11-10,"4,542,674"
2017-11-09,"4,506,610"
2017-11-08,"4,484,548"
2017-11-07,"4,447,833"
2017-11-06,"4,462,858"
2017-11-03,"4,450,010"
2017-11-02,"4,419,053"
2017-11-01,"4,359,896"
2017-10-31,"4,313,232"
2017-10-30,"4,308,602"
2017-10-27,"4,287,085"
2017-10-26,"4,257,705"
2017-10-25,"4,242,691"
2017-10-24,"4,173,969"
2017-10-23,"4,176,622"
2017-10-20,"4,133,804"
2017-10-19,"4,121,988"
2017-10-18,"4,080,945"
2017-10-17,"4,087,060"
2017-10-16,"4,074,535"
2017-10-13,"4,043,577"
2017-10-12,"4,008,025"
2017-10-11,"3,984,779"
2017-10-10,"4,024,956"
2017-09-29,"4,019,003"
2017-09-28,"4,024,999"
2017-09-27,"4,057,700"
2017-09-26,"4,100,449"
2017-09-25,"4,172,478"
2017-09-22,"4,161,678"
2017-09-21,"4,138,517"
2017-09-20,"4,103,129"
2017-09-19,"4,093,798"
2017-09-18,"4,068,648"
2017-09-15,"4,051,639"
2017-09-14,"4,031,337"
2017-09-13,"4,008,289"
2017-09-12,"4,015,484"
2017-09-11,"4,020,676"
2017-09-08,"4,048,798"
2017-09-07,"4,042,235"
2017-09-06,"4,033,249"
2017-09-05,"4,074,971"
2017-09-04,"4,059,187"
2017-09-01,"4,038,347"
2017-08-31,"4,022,046"
2017-08-30,"3,999,721"
2017-08-29,"3,996,851"
2017-08-28,"4,011,218"
2017-08-25,"4,013,192"
2017-08-24,"4,002,170"
2017-08-23,"3,992,126"
2017-08-22,"3,979,995"
2017-08-21,"3,980,655"
2017-08-18,"3,966,177"
2017-08-17,"3,980,395"
2017-08-16,"3,999,189"
2017-08-14,"4,009,923"
2017-08-11,"4,041,102"
2017-08-10,"4,062,967"
2017-08-09,"4,063,603"
2017-08-08,"4,062,687"
2017-08-07,"4,083,562"
2017-08-04,"4,100,202"
2017-08-03,"4,100,328"
2017-08-02,"4,092,474"
2017-08-01,"4,113,743"
2017-07-31,"4,158,263"
2017-07-28,"4,176,010"
2017-07-27,"4,215,006"
2017-07-26,"4,214,819"
2017-07-25,"4,194,284"
2017-07-24,"4,197,676"
2017-07-21,"4,191,362"
2017-07-20,"4,190,516"
2017-07-19,"4,176,258"
2017-07-18,"4,184,190"
2017-07-17,"4,191,515"
2017-07-14,"4,166,432"
2017-07-13,"4,174,075"
2017-07-12,"4,184,049"
2017-07-11,"4,198,405"
2017-07-10,"4,231,111"
2017-07-07,"4,141,363"
2017-07-06,"4,122,524"
2017-07-05,"4,140,979"
2017-07-04,"4,155,572"
2017-07-03,"4,154,330"
2017-06-30,"4,156,239"
2017-06-29,"4,171,077"
2017-06-28,"4,134,638"
2017-06-27,"4,104,323"
2017-06-26,"4,098,073"
2017-06-23,"4,094,227"
2017-06-22,"4,074,903"
2017-06-21,"4,047,758"
