date,환율,거래량,기관합계,기타법인,개인,외국인합계,투자자예탁금,외국인_시가총액,외국인 비중,기간자금설정,기간자금해지,증감,유가증권신용거래융자
2018-07-26,"1,127.50","29,532",40388877022,2575012529,-170576878745,127612989194,"25,967,892","5,613,530",36.67,"24,275","24,472",-197,"5,591,694"
2018-07-27,"1,119.60","25,917",-79889093220,1741225777,-84495338104,162643205547,"28,505,554","5,630,109",36.67,"51,708","45,252","6,456","5,576,517"
2018-07-30,"1,120.00","20,274",-200150617971,34803699819,3157965250,162188952902,"27,542,968","5,627,960",36.67,"66,225","44,185","22,040","5,555,128"
2018-07-31,"1,116.70","21,765",79837296811,26802835774,-31745735371,-74894397214,"27,678,020","5,620,664",36.59,"52,745","81,943","-29,198","5,568,107"
2018-08-01,"1,117.90","21,447",-141633916450,34268513865,-65094331773,172459734358,"25,948,872","5,644,119",36.54,"34,407","26,776","7,631","5,573,620"
2018-08-02,"1,119.30","34,791",-375066135863,50102764755,373956031062,-48992659954,"27,033,241","5,542,287",36.47,"46,046","26,722","19,324","5,578,640"
2018-08-03,"1,122.60","26,561",-80370626979,25674062130,-88645583036,143342147885,"25,073,756","5,576,348",36.41,"51,825","22,711","29,114","5,591,092"
2018-08-06,"1,128.10","24,115",-67092153889,45083002623,17890690428,4118460838,"25,044,624","5,573,189",36.44,"20,407","19,005","1,402","5,664,463"
2018-08-07,"1,123.50","22,571",-109708442449,58278602398,-6234193665,57664033716,"25,023,678","5,610,373",36.46,"23,295","24,477","-1,181","5,671,911"
2018-08-08,"1,125.70","29,969",-115677571459,-118029407551,-124816029022,358523008032,"24,632,731","5,618,017",36.48,"21,885","13,862","8,023","5,672,566"
2018-08-09,"1,118.80","24,488",142727609832,67624215007,13979576082,-224331400921,"25,343,399","5,617,027",36.45,"19,706","28,910","-9,204","5,687,397"
2018-08-10,"1,117.90","27,963",-85729622587,48565152118,151878870521,-114714400052,"25,197,220","5,532,824",36.24,"28,890","43,142","-14,253","5,704,662"
2018-08-13,"1,126.30","33,054",15099810598,55802343119,102928278361,-173830432078,"25,975,287","5,469,167",36.37,"32,333","29,446","2,887","5,700,895"
2018-08-14,"1,133.70","25,063",91843129866,52285476674,-132053081807,-12075524733,"25,303,298","5,488,337",36.33,"24,839","26,233","-1,393","5,714,266"
2018-08-16,"1,132.10","30,936",-6988630391,70347434169,178322855684,-241681659462,"25,748,645","5,427,711",36.24,"36,182","28,890","7,291","5,679,648"
2018-08-17,"1,130.70","23,193",-253433820187,65537374936,85927010662,101969434589,"24,921,099","5,435,468",36.18,"50,018","58,784","-8,766","5,623,876"
2018-08-20,"1,125.60","26,770",8682364778,55974328825,-9753875531,-54902818072,"25,259,996","5,432,973",36.15,"27,731","41,010","-13,279","5,655,676"
2018-08-21,"1,121.70","29,050",-17138790097,61868753674,-151161709422,106431745845,"24,975,722","5,495,854",36.2,"29,568","25,980","3,588","5,670,763"
2018-08-22,"1,118.20","26,361",-420617417504,75591460960,136786723420,208239233124,"25,071,847","5,528,166",36.34,"31,617","30,875",742,"5,699,800"
2018-08-23,"1,118.70","33,314",-193218158970,62936673532,-44824589188,175106074626,"24,688,760","5,552,991",36.35,"24,986","47,406","-22,420","5,713,825"
2018-08-24,"1,120.80","34,100",58172000742,64328643378,-199511462742,77010818622,"25,702,274","5,573,973",36.33,"19,259","23,664","-4,405","5,736,316"
2018-08-27,"1,121.80","30,006",-43152996008,48470483448,-242663195045,237345707605,"25,813,905","5,602,926",36.42,"20,847","44,104","-23,257","5,766,567"
2018-08-28,"1,114.30","27,322",-44922846471,67064123009,-164698150436,142556873898,"25,342,495","5,615,581",36.44,"21,175","33,820","-12,645","5,774,907"
2018-08-29,"1,110.00","25,205",428231167087,-321128922796,-221652994989,114550750698,"25,796,425","5,629,214",36.43,"44,594","44,751",-158,"5,758,336"
2018-08-30,"1,108.80","28,199",-321484749874,33130260876,66032753118,222321735880,"24,766,879","5,637,234",36.5,"25,722","61,155","-35,433","5,722,137"
2018-08-31,"1,108.80","25,591",-264280772397,36286475848,-168671825008,396666121557,"25,680,421","5,684,008",36.56,"29,366","113,002","-83,636","5,711,382"
2018-09-03,"1,113.30","22,712",-72662257810,52353298823,237623291842,-217314332855,"26,608,530","5,625,201",36.44,"35,443","37,999","-2,555","5,738,762"
2018-09-04,"1,113.50","27,179",-13298249791,25368828083,-33950280447,21879702155,"25,483,527","5,646,071",36.44,"68,566","38,562","30,005","5,743,252"
2018-09-05,"1,114.20","35,203",-196729994335,46539157013,247313946463,-97123109141,"25,348,932","5,567,067",36.31,"40,547","27,088","13,459","5,783,793"
2018-09-06,"1,117.60","38,101",113357085297,65128583133,114775134581,-293260803011,"25,295,722","5,543,257",36.23,"28,329","32,996","-4,667","5,801,132"
2018-09-07,"1,121.20","35,160",505698330870,46605484711,219593984167,-771897799748,"25,187,433","5,491,045",36.01,"24,045","77,036","-52,992","5,845,278"
2018-09-10,"1,123.10","30,492",-123936126529,43956353392,-41161659123,121141432260,"26,025,917","5,510,727",36.02,"27,783","44,508","-16,724","5,863,808"
2018-09-11,"1,128.10","36,148",-42979599023,39828485515,192291038698,-189139925190,"24,829,924","5,482,070",35.93,"48,017","28,845","19,172","5,868,856"
2018-09-12,"1,126.80","33,104",198786632415,32411264430,183983998006,-415181894851,"25,080,923","5,465,202",35.83,"24,244","33,208","-8,964","5,874,456"
2018-09-13,"1,127.30","29,522",198702189128,31516215866,38812286828,-269030691822,"25,610,552","5,456,355",35.73,"25,674","23,573","2,101","5,930,355"
2018-09-14,"1,121.20","28,377",271302967730,8385607498,-483252841452,203564266224,"24,586,929","5,562,745",35.9,"47,113","45,885","1,229","5,976,992"
2018-09-17,"1,119.20","33,932",-274082750689,29487539504,69048194614,175547016571,"24,904,015","5,514,742",35.83,"20,559","39,174","-18,615","6,001,281"
2018-09-18,"1,126.20","30,152",99583288007,30792445115,-47544937187,-82830795935,"25,395,130","5,535,402",35.85,"25,134","34,602","-9,468","5,963,656"
2018-09-19,"1,126.30","34,174",13714251423,-290774738296,-109452218409,386512705282,"25,198,478","5,561,114",36.01,"30,926","56,431","-25,505","5,989,622"
2018-09-20,"1,123.00","28,396",99812266468,20711558766,-413440822957,292916997723,"25,703,312","5,617,092",36.13,"23,410","73,333","-49,923","6,007,945"
2018-09-21,"1,119.90","30,655",-77149258096,-544080485705,-202077559567,823307303368,"25,315,747","5,658,269",36.15,"41,552","41,978",-426,"5,990,345"
2018-09-27,"1,116.60","27,389",-129797012882,37643196570,-136172749215,228326565527,"27,048,368","5,699,648",36.16,"24,162","51,786","-27,624","5,934,884"
2018-09-28,"1,112.70","31,183",64765550817,29675620043,130464399109,-224905569969,"26,994,891","5,658,850",36.1,"59,727","94,603","-34,876","5,926,685"
2018-10-01,"1,110.20","27,261",-87746785994,17636888324,124230752306,-54120854636,"27,250,220","5,658,799",36.16,"60,295","27,455","32,840","5,944,638"
2018-10-02,"1,110.90","28,787",-84850690188,17059597266,308923465851,-241132372929,"26,099,186","5,580,422",36.1,"89,889","29,273","60,615","5,969,706"
2018-10-04,"1,116.40","30,458",-60216410100,8513885951,581075277542,-529372753393,"27,530,898","5,479,508",36.0,"64,407","27,235","37,172","5,973,780"
2018-10-05,"1,128.30","27,675",111592076752,16634299104,202433078116,-330659453972,"25,955,699","5,467,833",36.05,"69,710","27,424","42,285","5,960,689"
2018-10-08,"1,130.70","20,998",31842916057,13360910891,132957424530,-178161251478,"24,808,146","5,444,716",36.11,"39,080","19,095","19,985","5,980,496"
2018-10-10,"1,131.70","34,887",115620439455,13261586965,100776242226,-229658268646,"24,375,034","5,419,662",36.34,"26,377","28,570","-2,193","5,959,768"
2018-10-11,"1,132.50","40,432",243897604979,23244428369,216487833990,-483629867338,"27,423,284","5,183,247",36.35,"19,696","24,002","-4,306","5,926,897"
2018-10-12,"1,142.50","29,257",-5889893463,32973512799,-100557176001,73473556665,"26,757,408","5,265,444",36.37,"29,448","18,128","11,320","5,823,397"
2018-10-15,"1,133.30","25,918",-327068539078,5641741445,298979942204,22446855429,"26,811,152","5,224,853",36.38,"33,069","33,273",-204,"5,616,803"
2018-10-16,"1,133.40","22,251",-127144836231,24039447149,169524970247,-66419581165,"24,696,519","5,217,101",36.31,"56,886","29,586","27,300","5,527,788"
2018-10-17,"1,128.10","26,640",2668228160,-4028691336,-5084616227,6445079403,"24,421,735","5,281,147",36.38,"30,154","31,991","-1,837","5,524,761"
2018-10-18,"1,125.00","31,673",-216628786650,6148934522,264138297971,-53658445843,"23,883,036","5,235,773",36.39,"20,668","29,569","-8,901","5,526,614"
2018-10-19,"1,132.60","34,366",187855146244,577463127,-16943376161,-171489233210,"23,832,006","5,244,377",36.32,"24,747","31,615","-6,868","5,529,135"
2018-10-22,"1,134.30","30,350",45043181778,1207805818,64815861686,-111066849282,"23,442,120","5,261,390",36.35,"20,963","23,908","-2,945","5,566,442"
2018-10-23,"1,130.90","36,322",-99173469339,20278440468,641311494236,-562416465365,"23,650,194","5,141,923",36.45,"24,998","19,231","5,767","5,564,627"
2018-10-24,"1,135.80","39,295",580919540297,11213812419,-261219995061,-330913357655,"24,184,045","5,121,778",36.47,"22,666","34,877","-12,211","5,566,367"
2018-10-25,"1,132.20","36,482",631056411679,13398050381,-281394829275,-363059632785,"24,015,632","5,019,276",36.34,"29,655","34,178","-4,523","5,574,928"
2018-10-26,"1,138.50","44,920",103999000908,13948560977,57260705959,-175208267844,"24,706,614","4,963,590",36.56,"28,330","26,823","1,507","5,406,359"
2018-10-29,"1,140.60","42,730",636388987758,10991472391,-488046119796,-159334340353,"26,357,472","4,924,065",36.81,"32,295","19,505","12,790","5,236,992"
2018-10-30,"1,138.60","43,436",519900877977,24552026510,-358229893699,-186223010788,"24,878,067","4,957,803",36.71,"88,124","56,161","31,963","5,080,743"
2018-10-31,"1,140.60","36,658",-412339959680,18280835089,258527157623,135531966968,"25,270,071","4,998,046",36.71,"47,325","65,536","-18,211","4,850,285"
2018-11-01,"1,139.20","33,798",-420485395981,19396075536,108781852831,292307467614,"25,662,765","4,972,825",36.63,"33,678","20,804","12,874","4,683,858"
2018-11-02,"1,138.80","36,408",12555143223,10483148480,-463799357119,440761065416,"25,136,459","5,149,291",36.64,"43,342","22,402","20,939","4,705,429"
2018-11-05,"1,125.50","35,346",-472778509437,19154359470,517454328639,-63830178672,"24,411,391","5,095,437",36.59,"58,836","29,634","29,202","4,706,812"
2018-11-06,"1,122.70","30,793",-187591332820,12817414698,171761979616,3011938506,"24,521,284","5,119,118",36.54,"31,753","23,163","8,591","4,644,308"
2018-11-07,"1,122.50","47,103",-60280303841,27216790312,96875613474,-63812099945,"24,059,532","5,110,362",36.66,"16,955","21,069","-4,114","4,751,522"
2018-11-08,"1,120.90","32,259",-228497508425,13287140447,-274941916317,490152284295,"24,298,074","5,136,507",36.6,"21,291","23,900","-2,609","4,803,082"
2018-11-09,"1,118.40","29,294",-309731937207,33181469008,228827975847,47722492352,"23,471,693","5,130,429",36.66,"31,830","38,416","-6,586","4,832,387"
2018-11-12,"1,125.70","29,553",67865148179,9435728187,-115752479982,38451603616,"23,805,041","5,150,050",36.89,"20,505","21,423",-918,"4,840,072"
2018-11-13,"1,132.00","38,342",275499152051,3378862713,24126561593,-303004576357,"23,515,286","5,105,954",36.74,"18,381","15,769","2,611","4,873,106"
2018-11-14,"1,135.70","33,268",18919454051,43502203293,69933089194,-132354746538,"24,335,499","5,083,655",36.64,"22,077","20,984","1,093","4,862,463"
2018-11-15,"1,132.40","34,671",272071466595,-928544522,-101099876492,-170043045581,"24,670,146","5,122,086",36.57,"39,950","37,687","2,263","4,849,186"
2018-11-16,"1,130.30","29,413",9169331426,-7761658338,19205638053,-20613311141,"23,050,724","5,117,764",36.47,"57,617","37,757","19,860","4,861,620"
2018-11-19,"1,128.70","26,893",159411282732,-8317401391,-58445455532,-92648425809,"23,085,838","5,111,750",36.32,"26,450","26,266",184,"4,860,167"
2018-11-20,"1,127.40","28,169",89713144679,136265278443,29831309405,-255809732527,"26,196,432","5,042,577",36.17,"24,999","41,747","-16,748","4,874,998"
2018-11-21,"1,127.50","26,201",327195851667,-7962631526,71591469071,-390824689212,"26,461,824","5,005,353",36.01,"31,349","19,257","12,092","4,890,815"
2018-11-22,"1,131.30","24,250",-100378704476,1522221204,142224668011,-43368184739,"26,045,514","5,005,637",36.12,"22,274","35,098","-12,824","4,924,905"
2018-11-23,"1,129.00","22,147",-142672639370,8800165357,96707417544,37165056469,"23,533,950","4,981,357",36.16,"22,763","25,357","-2,594","4,964,522"
2018-11-26,"1,130.50","23,158",450630682255,8243659026,-421671483966,-37202857315,"23,541,558","5,029,545",36.08,"18,738","36,261","-17,523","4,988,723"
2018-11-27,"1,129.90","23,921",19358019496,2068508299,-216792400986,195365873191,"22,865,845","5,077,728",36.13,"23,494","27,963","-4,469","4,972,610"
2018-11-28,"1,129.70","27,454",28128658689,32871426287,-154231938474,93231853498,"23,098,414","5,098,469",36.14,"28,305","41,321","-13,016","4,923,533"
2018-11-29,"1,128.90","30,049",-55295746154,1524165780,-271551663858,325323244232,"22,929,628","5,112,156",36.13,"24,957","34,336","-9,379","4,912,287"
2018-11-30,"1,121.80","42,735",29310901294,-122000162004,129278179135,-36588918425,"22,667,687","5,054,191",36.01,"36,437","101,962","-65,526","4,907,434"
2018-12-03,"1,120.30","42,891",132849259066,-1501814021,-454079183866,322731738821,"23,793,078","5,152,860",36.1,"28,037","21,195","6,842","4,870,637"
2018-12-04,"1,113.70","49,874",-360909825329,17621264770,219846478850,123442081709,"23,032,028","5,093,921",36.01,"62,591","22,258","40,333","4,906,677"
2018-12-05,"1,109.80","48,411",92517193538,-937692456,105113317292,-196692818374,"23,464,946","5,051,067",35.94,"29,872","18,483","11,389","4,888,551"
2018-12-06,"1,113.60","53,741",21408798492,12123477522,348546790273,-382079066287,"23,766,468","4,967,317",35.9,"23,253","33,821","-10,568","4,936,469"
2018-12-07,"1,117.80","36,301",-58194949878,18105810938,11577575482,28511563458,"22,602,787","4,986,823",35.9,"41,303","75,696","-34,392","4,963,085"
2018-12-10,"1,118.20","33,595",117113961645,20480446410,133967350608,-271561758663,"23,851,961","4,920,580",35.81,"18,700","28,600","-9,900","4,965,268"
2018-12-11,"1,124.70","26,701",104813874016,9703045974,61918077932,-176434997922,"23,272,354","4,912,009",35.77,"39,365","24,216","15,149","4,950,758"
2018-12-12,"1,129.40","43,940",308590257582,2306931323,-268000059551,-42897129354,"22,999,376","4,976,621",36.28,"36,470","20,802","15,668","4,930,412"
2018-12-13,"1,127.60","36,820",-311971777652,1719761232,-171587381814,481839398234,"23,143,067","4,991,716",36.18,"32,892","28,184","4,708","4,924,219"
2018-12-14,"1,124.00","44,824",-122106813450,29758676423,182946102585,-90597965558,"22,566,234","4,916,133",36.09,"47,573","47,646",-73,"4,908,032"
2018-12-17,"1,129.20","44,452",203900815884,-11006275860,-258190771116,65296231092,"23,170,726","4,922,135",36.1,"22,056","33,157","-11,101","4,899,722"
2018-12-18,"1,131.60","42,953",313887999273,12111997745,-155095785106,-170904211912,"22,996,368","4,897,551",36.06,"36,784","42,670","-5,886","4,914,525"
2018-12-19,"1,129.90","41,880",255149472626,-9071570571,-254964011171,8886109116,"22,997,001","4,932,878",36.04,"21,735","19,563","2,172","4,883,057"
2018-12-20,"1,125.10","42,106",63271198690,-12279718916,-9212663654,-41778816120,"23,241,567","4,882,740",36.0,"25,635","40,348","-14,713","4,858,237"
2018-12-21,"1,128.90","31,139",495981485108,-16335781953,-254374425203,-225271277952,"23,118,743","4,882,457",35.97,"30,170","64,978","-34,807","4,856,811"
2018-12-24,"1,123.90","28,064",249070410801,11705329721,-267451250463,6675509941,"23,233,288","4,870,580",36.0,"28,027","44,820","-16,794","4,853,594"
2018-12-26,"1,125.20","31,419",379127661941,34754043591,-471032283526,57150577994,"24,343,258","4,808,125",35.97,"42,389","52,460","-10,072","4,848,134"
2018-12-27,"1,125.60","39,009",-545903161052,3381632584,300486062231,242035466237,"24,901,409","4,786,746",35.84,"51,677","78,701","-27,025","4,860,254"
2018-12-28,"1,121.30","34,784",-163408542567,-4831436100,-34304929116,202544907783,"25,282,922","4,814,834",35.83,"73,792","89,587","-15,795","4,847,280"
2019-01-02,"1,118.10","32,176",-302356707375,19301299335,309289761048,-26234353008,"26,355,670","4,753,138",35.91,"41,705","27,487","14,218","4,806,579"
2019-01-03,"1,119.00","42,798",-168426894591,4460167998,61679610411,102287116182,"26,017,070","4,708,703",35.87,"135,324","51,497","83,827","4,786,784"
2019-01-04,"1,127.50","40,899",226386265600,1403058420,-104443109160,-123346214860,"24,538,338","4,734,167",35.76,"104,647","23,507","81,140","4,822,346"
2019-01-07,"1,125.20","42,801",164575042960,-15874409725,-204569757533,55869124298,"23,774,368","4,821,715",35.92,"59,438","23,049","36,389","4,785,337"
2019-01-08,"1,118.00","39,070",-8739393503,969657791,33431077501,-25661341789,"23,521,380","4,778,683",35.82,"54,253","22,415","31,838","4,784,175"
2019-01-09,"1,121.70","37,952",139384949199,-9398542961,-514574930864,384588524626,"23,084,945","4,904,295",36.04,"35,316","15,209","20,107","4,760,340"
2019-01-10,"1,121.60","38,288",-261943269604,-2085069377,-9219283617,273247622598,"23,797,701","4,905,471",36.07,"31,029","21,392","9,636","4,777,281"
2019-01-11,"1,118.90","37,253",-80423349806,31092627644,-127736860745,177067582907,"23,113,543","4,941,727",36.12,"37,706","25,362","12,344","4,751,100"
2019-01-14,"1,117.60","42,792",-179205483422,8671468014,75769142742,94764872666,"23,368,268","4,901,471",36.03,"25,239","34,026","-8,787","4,770,180"
2019-01-15,"1,121.40","43,292",288000322071,200540494,-411044628167,122843765602,"23,801,893","5,005,720",36.21,"32,150","26,769","5,381","4,740,012"
2019-01-16,"1,120.10","49,271",-20459500884,7660757943,-86731171380,99529914321,"23,047,825","5,041,284",36.3,"41,246","20,014","21,231","4,769,841"
2019-01-17,"1,122.00","47,588",-211570212117,-9563586875,-13214367472,234348166464,"26,075,315","5,072,587",36.49,"25,312","34,614","-9,302","4,751,691"
2019-01-18,"1,121.40","44,928",99646248317,-1535712152,-210048411005,111937874840,"25,871,362","5,105,378",36.44,"32,737","36,197","-3,460","4,776,095"
2019-01-21,"1,121.30","39,270",53187438404,21796871653,-139645845005,64661534948,"25,713,068","5,113,097",36.48,"26,207","31,526","-5,320","4,799,205"
2019-01-22,"1,126.50","41,447",-124219934593,8466832164,-18551424735,134304527164,"23,883,330","5,086,637",36.4,"18,327","35,798","-17,470","4,808,583"
2019-01-23,"1,130.20","40,177",445760608478,2087293892,-347266098123,-100581804247,"23,672,605","5,100,644",36.33,"26,936","25,693","1,242","4,835,375"
2019-01-24,"1,128.20","40,778",-318736757652,-1937562293,-175206162984,495880482929,"23,751,331","5,168,250",36.51,"25,511","27,079","-1,568","4,850,931"
2019-01-25,"1,128.00","40,296",87635106280,-20836970103,-883391301135,816593164958,"23,513,084","5,278,751",36.71,"22,401","41,845","-19,444","4,838,221"
2019-01-28,"1,125.10","36,684",-305081519832,-9988226272,-42244909546,357314655650,"24,268,633","5,281,372",36.74,"22,067","38,347","-16,280","4,851,902"
2019-01-29,"1,116.90","53,964",-207881276408,-3231326379,20120690326,190991912461,"30,145,033","5,312,355",36.86,"49,431","41,059","8,371","4,785,212"
2019-01-30,"1,118.10","46,948",15684878723,1700139774,-327287509445,309902490948,"28,890,543","5,383,700",36.97,"49,837","51,728","-1,891","4,839,729"
2019-01-31,"1,117.20","53,746",-174361777768,5748737691,-114635201819,283248241896,"28,208,285","5,378,030",36.95,"44,816","104,219","-59,403","4,873,375"
2019-02-01,"1,111.60","47,173",-214493931963,22666491270,-74934774782,266762215475,"25,181,633","5,385,572",37.02,"34,229","23,368","10,861","4,869,131"
2019-02-07,"1,116.80","42,315",-251010268033,20867378352,69489397769,160653491912,"26,662,636","5,378,316",36.98,"49,873","32,906","16,967","4,897,966"
2019-02-08,"1,123.40","39,103",-72546332158,21533365585,331271999382,-280259032809,"25,029,838","5,282,439",36.78,"89,927","23,850","66,077","4,890,795"
2019-02-11,"1,124.50","39,863",-73260074148,15019125206,115581612435,-57340663493,"26,186,841","5,290,997",36.77,"30,682","24,009","6,673","4,920,916"
2019-02-12,"1,124.50","42,329",46887464654,5353870137,-14710983697,-37530351094,"24,947,346","5,332,574",36.87,"51,377","36,924","14,454","4,977,791"
2019-02-13,"1,124.60","41,694",134305305447,22388894945,-126050958059,-30643242333,"24,898,682","5,359,069",36.87,"34,033","33,036",997,"5,021,681"
2019-02-14,"1,121.70","56,131",242683671125,-2463142101,-192622047092,-47598481932,"24,515,903","5,434,287",36.98,"39,809","39,399",410,"5,029,134"
2019-02-15,"1,125.00","39,565",-44941294626,24192461743,198483974390,-177735141507,"24,357,628","5,335,577",36.82,"50,992","33,546","17,445","5,028,759"
2019-02-18,"1,127.70","30,920",266392639430,12124455097,-324089726464,45572631937,"24,561,408","5,368,358",36.8,"25,609","28,948","-3,338","5,037,381"
2019-02-19,"1,124.70","38,423",141943794647,4477321004,-138825492949,-7595622702,"24,284,431","5,345,014",36.73,"24,982","23,632","1,350","5,077,352"
2019-02-20,"1,127.50","36,903",-7622944609,3091065764,-430005578127,434537456972,"25,084,544","5,423,462",36.85,"23,912","26,806","-2,893","5,052,992"
2019-02-21,"1,122.60","37,578",-204832647512,8197665601,-11715660173,208350642084,"24,524,065","5,430,900",36.91,"38,293","37,908",385,"5,052,295"
2019-02-22,"1,124.40","40,174",40129915874,-1434153021,-34206063862,-4489698991,"24,567,119","5,438,053",36.93,"26,855","48,234","-21,379","5,039,774"
2019-02-25,"1,125.70","33,306",80275227515,-9774712443,9115915650,-79616430722,"24,925,256","5,442,783",36.93,"20,942","38,839","-17,897","5,056,102"
2019-02-26,"1,120.80","32,719",-11130391018,-11523526148,-29933232288,52587149454,"25,644,767","5,419,321",36.87,"29,211","41,002","-11,791","5,047,484"
2019-02-27,"1,118.30","29,643",151857839470,16984561644,-111560459992,-57281941122,"25,643,604","5,432,647",36.83,"45,802","36,696","9,106","5,060,771"
2019-02-28,"1,117.80","48,901",316907947344,-1508434434,-61784182288,-253615330622,"25,500,047","5,330,538",36.79,"44,759","109,400","-64,640","5,055,904"
2019-03-04,"1,119.90","36,775",76676527211,14949038224,40328329456,-131953894891,"26,152,332","5,305,650",36.7,"41,456","31,322","10,133","5,038,866"
2019-03-05,"1,125.00","30,880",-91932649815,4597649593,244352695932,-157017695710,"25,019,538","5,261,443",36.59,"84,383","25,951","58,432","4,939,988"
2019-03-06,"1,125.80","32,013",-53182364884,-18222735155,65444620090,5960479949,"24,792,269","5,255,418",36.61,"26,926","22,251","4,674","4,921,641"
2019-03-07,"1,127.80","28,800",-112972757189,1800338869,110774668511,397749809,"24,779,570","5,250,535",36.73,"21,815","28,307","-6,492","4,959,025"
2019-03-08,"1,128.30","30,882",-127447461480,8097562367,293213295508,-173863396395,"24,504,850","5,169,105",36.65,"38,651","44,852","-6,201","4,977,421"
2019-03-11,"1,134.00","26,005",16639730580,73311101116,89359044451,-179309876147,"24,991,466","5,166,111",36.62,"42,037","36,232","5,806","4,976,619"
2019-03-12,"1,134.50","34,571",82392482069,-57607602294,-22480661728,-2304218047,"24,120,857","5,224,452",36.67,"39,509","25,595","13,914","5,000,325"
2019-03-13,"1,128.70","27,922",-203107947266,7386260735,95657129720,100064556811,"24,809,307","5,194,129",36.6,"31,409","28,240","3,169","4,997,362"
2019-03-14,"1,131.50","33,719",-434371391530,6030861103,141640536139,286699994288,"24,799,283","5,208,471",36.58,"34,761","18,332","16,429","4,977,619"
2019-03-15,"1,132.70","37,355",628388384084,2139440771,-496308808713,-134219016142,"24,031,004","5,266,038",36.65,"41,786","33,533","8,252","4,982,638"
2019-03-18,"1,136.10","24,916",228677329333,6887709504,-186777269431,-48787769406,"24,389,824","5,267,261",36.59,"31,615","40,679","-9,064","5,008,935"
2019-03-19,"1,133.70","31,421",-15797411779,-8719866384,36930310648,-12413032485,"24,380,814","5,269,057",36.63,"36,126","28,146","7,980","4,922,828"
2019-03-20,"1,130.90","31,281",38732175899,-655072577,85576985458,-123654088780,"24,829,217","5,276,300",36.69,"27,205","42,594","-15,388","4,910,496"
2019-03-21,"1,130.40","33,735",-151526567122,-6155244696,-326383527941,484065339759,"24,463,895","5,354,636",37.06,"31,612","36,011","-4,399","4,919,721"
2019-03-22,"1,125.80","29,143",-561768759655,13310431224,47138478352,501319850079,"25,296,123","5,383,626",37.21,"29,348","57,571","-28,223","4,927,330"
2019-03-25,"1,129.80","30,212",-219094912901,20743641472,269204398460,-70853127031,"26,700,419","5,271,507",37.16,"39,567","50,781","-11,214","4,894,786"
2019-03-26,"1,134.90","30,125",-191513709988,-1548889910,155665665386,37396934512,"26,015,469","5,274,619",37.12,"32,169","48,690","-16,521","4,876,924"
2019-03-27,"1,132.10","36,317",120182884108,16765588668,19189157579,-156137630355,"26,550,166","5,270,703",37.14,"55,150","44,596","10,554","4,868,233"
2019-03-28,"1,134.70","28,433",-83176888246,13384483848,83696655492,-13904251094,"25,606,172","5,229,361",37.1,"62,489","63,274",-785,"4,867,341"
2019-03-29,"1,137.80","35,701",59696632751,7268443623,-156006725386,89041649012,"24,960,471","5,250,655",37.05,"66,292","135,991","-69,699","4,862,281"
2019-04-01,"1,136.10","25,906",184589671919,4387646676,-438066169858,249088851263,"28,050,127","5,324,017",37.09,"43,616","48,871","-5,255","4,826,848"
2019-04-02,"1,132.70","25,094",-150581917969,-19224130318,-103600430646,273406478933,"25,305,760","5,356,196",37.15,"129,851","21,223","108,628","4,786,017"
2019-04-03,"1,135.80","34,429",200828177419,120437109378,-464376579788,143111292991,"25,034,082","5,431,909",37.23,"49,861","38,105","11,755","4,725,030"
2019-04-04,"1,134.90","42,546",137828261411,-3009863093,-379675421091,244857022773,"24,198,382","5,450,312",37.3,"59,527","25,411","34,117","4,719,595"
2019-04-05,"1,135.50","51,171",61566930966,-6772516969,-154424383825,99629969828,"24,675,043","5,461,074",37.32,"22,407","22,750",-343,"4,714,720"
2019-04-08,"1,136.40","33,588",-156559329796,1589564960,-118114575698,273084340534,"24,765,837","5,460,860",37.3,"27,750","33,634","-5,884","4,702,459"
2019-04-09,"1,141.40","40,958",-33162736361,-1770300071,-174029817368,208962853800,"24,761,478","5,468,264",37.29,"27,963","30,232","-2,270","4,714,118"
2019-04-10,"1,142.80","39,093",233451456344,-2211182351,-227976572662,-3263701331,"25,330,006","5,484,971",37.23,"24,205","27,808","-3,603","4,721,970"
2019-04-11,"1,141.20","39,501",-160584461009,-9013129770,-151212427472,320810018251,"25,963,128","5,475,613",37.17,"26,369","34,765","-8,396","4,720,663"
2019-04-12,"1,139.20","43,694",-55843655377,-23075578697,-165725108045,244644342119,"25,768,969","5,500,253",37.18,"63,948","19,233","44,716","4,729,050"
2019-04-15,"1,140.50","39,792",-218897655932,-5785344760,46570721080,178112279612,"26,547,852","5,527,148",37.2,"35,808","30,597","5,211","4,735,037"
2019-04-16,"1,133.90","56,143",-53930385890,-3928129476,-94868400197,152726915563,"25,969,529","5,547,256",37.24,"44,764","27,146","17,618","4,746,255"
2019-04-17,"1,135.70","44,596",1430687865,-18159107761,-58901374367,75629794263,"26,510,266","5,545,286",37.26,"23,110","32,010","-8,899","4,783,615"
2019-04-18,"1,136.10","50,755",-129047839794,-34854632977,295948651490,-132046178719,"27,192,271","5,457,663",37.2,"25,805","28,255","-2,449","4,784,569"
2019-04-19,"1,136.20","51,728",35110638501,3814739608,17773810717,-56699188826,"26,321,294","5,450,557",37.12,"42,068","32,089","9,979","4,785,984"
2019-04-22,"1,137.10","48,791",-50248894428,-1316498733,70187801687,-18622408526,"26,799,692","5,448,532",37.1,"26,717","28,668","-1,951","4,795,635"
